TIMESTAMP;STREAM_ID;SEQUENCE; Brachioradialis  Sx ; Brachioradialis  Dx ; Extensor Carpi Radialis Sx ; Extensor Carpi Radialis  Dx ; Triceps brachii Long Head Dx ; Deltoid  Lateral  Dx ; Abductor digiti minimi (hand) Sx ; Abductor digiti minimi (hand) Dx
nan;96;45981;1430;2990;-1614;2311;-9741;764;-7288;-616
nan;96;45983;1705;601;-169;1249;-7977;287;-1222;-776
nan;96;45985;3849;1731;1492;782;-8046;267;3020;-2161
nan;96;45987;230;104;1767;702;-5804;446;-1215;-1158
nan;96;45989;2203;3811;1838;-1316;-8134;545;1868;-7124
nan;96;45991;1890;1738;467;-2778;-6782;323;5906;-7191
nan;96;45993;1814;-765;-599;-1784;-7810;237;7352;-3012
nan;96;45995;4856;-616;-2112;-858;-12349;545;9000;448
nan;96;45997;8555;1775;-2217;-248;-16503;740;4675;-71
nan;96;45999;8273;887;-506;460;-16472;642;-1346;78
nan;96;46001;9529;2631;674;144;-15877;437;-1709;-2034
nan;96;46003;7327;646;1071;-32;-10256;332;-7295;707
nan;96;46005;3940;181;1983;-18;-8441;559;-13128;1376
nan;96;46007;429;482;3146;18;-6811;819;-15200;1216
nan;96;46009;-2987;1391;4095;-159;-6164;1024;-15922;-483
nan;96;46011;-4759;2635;4290;-293;-9217;861;-15759;-3047
nan;96;46013;-5460;1541;842;59;-8079;285;-17829;-2762
nan;96;46015;-3550;2593;-3074;335;-6970;3;-16994;-4092
nan;96;46017;-967;5118;-4621;204;-9323;-261;-12121;-6738
nan;96;46019;-1843;3582;-4757;-459;-8515;-444;-13262;-5241
nan;96;46021;-4545;-364;-3480;-350;-5727;-751;-12779;-951
nan;96;46023;-2206;515;-1235;127;-6701;-916;-1722;-1147
nan;96;46025;1130;918;-1680;277;-8278;-917;5437;-1548
nan;96;46027;2763;961;-1625;98;-8586;-1012;6325;-2218
nan;96;46029;909;-2039;301;314;-4570;-983;7602;2094
nan;96;46031;1398;-1563;2013;707;-1921;-905;10836;3518
nan;96;46033;2801;821;3053;484;-2946;-845;14474;576
nan;96;46035;-2180;-2881;2801;200;4136;-723;11354;4575
nan;96;46037;-2266;-969;3023;459;7488;-578;2773;2316
nan;96;46039;-963;-167;2357;563;4962;-502;-2951;747
nan;96;46041;27;-475;2352;355;5732;-483;-403;1167
nan;96;46043;-3064;-2505;3001;171;7227;-466;-6699;2384
nan;96;46045;-2842;-2139;2966;69;6406;-290;-13425;1062
nan;96;46047;73;108;3028;-58;7233;-229;-13296;-1818
nan;96;46049;2645;3176;2373;-168;4487;-229;-11865;-4503
nan;96;46051;1074;2533;1010;-149;2939;-239;-13391;-2436
nan;96;46053;-2764;959;-268;-340;4455;-271;-18054;-743
nan;96;46055;-2457;2436;-108;-352;7024;-369;-16719;-4007
nan;96;46057;-3695;3468;1559;-181;8325;-671;-10289;-4758
nan;96;46059;-8701;1064;1386;-129;10842;-833;-9746;-567
nan;96;46061;-10689;-1356;-1723;-195;7836;-626;-9461;1716
nan;96;46063;-10082;-2368;-3966;-558;6334;-320;-2915;454
nan;96;46065;-7139;-35;-4123;-797;3466;-10;3457;-1461
nan;96;46067;-4113;2360;-4356;-457;-35;203;8375;0
nan;96;46069;-8163;213;-3422;-362;-337;318;6282;3242
nan;96;46071;-10701;-1597;-1109;-354;-322;467;5830;4402
nan;96;46073;-3427;-1705;867;-256;5417;388;8766;3795
nan;96;46075;6053;233;715;-34;8739;304;10952;1282
nan;96;46077;6067;-1386;1735;563;8743;375;4010;2991
nan;96;46079;2484;-2885;2321;277;7215;135;-1702;3348
nan;96;46081;2252;-2010;1961;-446;3560;-132;-2332;747
nan;96;46083;1296;-2986;-174;52;3910;-409;-8600;2644
nan;96;46085;1301;-3290;-4465;473;4955;-769;-12024;5042
nan;96;46087;1804;-4096;-7680;930;2201;-970;-12606;6233
nan;96;46089;3297;-3234;-7617;1815;-612;-905;-10139;4416
nan;96;46091;4523;472;-693;1794;-4178;-632;-8000;-73
nan;96;46093;1788;1772;5170;1091;-2825;-448;-12443;-1007
nan;96;46095;-636;624;5859;576;1730;-487;-14495;55
nan;96;46097;-2351;-2057;4279;100;8046;-578;-11089;1653
nan;96;46099;2456;2449;4809;-372;8430;69;-6236;-3206
nan;96;46101;715;402;2702;-958;10946;996;-8235;-136
nan;96;46103;195;2006;-878;-2157;4533;1223;-5732;-2361
nan;96;46105;1041;3363;-4301;-1597;-5188;712;-2567;-3777
nan;96;46107;-4393;-2633;-7241;927;-5893;1;-4861;3749
nan;96;46109;668;3218;-5941;1965;-11624;-824;7893;-992
nan;96;46111;3446;4503;-1596;1865;-11853;-1339;16090;-1689
nan;96;46113;-1899;795;3883;1199;-7481;-1565;11703;1053
nan;96;46115;-2296;1109;11893;175;-5476;-1536;8616;-39
nan;96;46117;-4276;-708;17329;-593;-1285;-789;2118;1317
nan;96;46119;-2444;2736;16977;-620;-546;569;5214;-1634
nan;96;46121;-418;2020;12347;322;3452;1604;7947;-234
nan;96;46123;-4300;-3176;483;1608;12447;1812;-670;5095
nan;96;46125;-5040;-5331;-16045;2811;11162;1731;-9023;6354
nan;96;46127;-8330;-10652;-28471;3940;5982;1522;-19377;10317
nan;96;46129;-2154;-5427;-21829;5833;-4124;1128;-17932;4742
nan;96;46131;3507;-1101;-4514;7413;-11646;618;-10783;468
nan;96;46133;-450;512;4305;6309;-5825;152;-10780;-1182
nan;96;46135;-2776;1198;4998;2959;-3329;-90;-8902;-2137
nan;96;46137;-6172;-1368;4173;-1426;1476;-239;-7310;-61
nan;96;46139;-6535;1537;6890;-5717;7275;-268;-5695;-3646
nan;96;46141;-2980;3854;8655;-6131;7044;-223;-2020;-6116
nan;96;46143;-4818;-848;5120;-1609;4493;-71;1640;2011
nan;96;46145;-2852;-1990;1402;-947;-5192;-30;6499;6388
nan;96;46147;-3191;-3643;2953;-1955;-8893;-128;5779;7214
nan;96;46149;-4895;-1952;3834;-1991;-9999;-96;6098;2091
