TIMESTAMP;STREAM_ID;SEQUENCE; Brachioradialis  Sx ; Brachioradialis  Dx ; Extensor Carpi Radialis Sx ; Extensor Carpi Radialis  Dx ; Triceps brachii Long Head Dx ; Deltoid  Lateral  Dx ; Abductor digiti minimi (hand) Sx ; Abductor digiti minimi (hand) Dx
 2023-02-22  14:07:48.468751 ;96;35119;4165;2465;1599;1312;-3905;-407;8571;-638
nan;96;35121;-439;-541;373;-489;94;-869;2584;393
nan;96;35123;27;214;-874;-819;78;-1354;2583;-1643
nan;96;35125;1126;2497;-1548;-196;-1301;-1565;2624;-2965
nan;96;35127;0;0;0;0;0;0;0;0
nan;96;35129;-1679;1417;-9701;-8129;3376;-5427;-4801;-4237
nan;96;35131;175;2391;-8645;-6966;1448;-4646;206;-5014
nan;96;35133;1187;1772;-7869;-5980;1210;-3763;2277;-4228
nan;96;35135;1815;1308;-7144;-5709;1121;-3199;4410;-3620
nan;96;35137;2781;1464;-6295;-5059;65;-3061;7791;-3778
nan;96;35139;1974;810;-5447;-4002;173;-2881;8928;-2707
nan;96;35141;2970;1202;-4786;-3061;-692;-2592;9479;-2582
nan;96;35143;1946;-279;-4254;-2635;890;-2342;4498;-881
nan;96;35145;1340;-243;-3775;-2660;1215;-2177;2166;-445
nan;96;35147;344;358;-3417;-2512;1160;-2006;829;-887
nan;96;35149;-1783;-336;-3037;-2032;2097;-1775;-3976;-345
nan;96;35151;-2385;-190;-2704;-1668;2437;-1489;-6699;-608
nan;96;35153;-1590;309;-2328;-1961;2172;-1452;-7337;-1268
nan;96;35155;-2578;18;-1983;-2272;2467;-1422;-9730;-1128
nan;96;35157;-2121;1721;-1713;-2137;601;-1216;-9774;-2861
nan;96;35159;-2390;1968;-1561;-1931;259;-975;-10876;-2638
nan;96;35161;-2820;555;-1454;-1649;1625;-790;-10691;-753
nan;96;35163;-1023;558;-1309;-1398;1151;-662;-6526;-542
nan;96;35165;-196;830;-1036;-1270;756;-631;-4820;-945
nan;96;35167;-681;485;-831;-936;764;-529;-3857;-764
nan;96;35169;664;842;-799;-625;-228;-431;947;-1172
nan;96;35171;-242;-1812;-711;-391;1348;-471;2298;1534
nan;96;35173;1995;-135;-573;-216;85;-629;5353;96
nan;96;35175;5315;870;-449;-177;-2054;-917;9239;-742
nan;96;35177;4842;-835;-391;-190;-1697;-1155;10950;1066
nan;96;35179;4703;-195;-209;-248;-2842;-1248;11983;368
nan;96;35181;3531;-637;-232;-231;-2326;-1205;9187;553
nan;96;35183;2917;-133;-312;48;-1977;-989;6168;-123
nan;96;35185;2339;331;-209;67;-1865;-536;4342;-665
nan;96;35187;852;7;-226;9;-455;-77;2193;-171
nan;96;35189;289;380;-271;56;346;605;-1395;-305
nan;96;35191;-1639;-1406;-266;160;2709;1051;-5822;1364
nan;96;35193;-2808;-1758;-274;290;3904;906;-8104;1640
nan;96;35195;-1589;-1136;-307;240;3096;634;-6940;1034
nan;96;35197;-436;-420;-214;312;1706;400;-6849;562
nan;96;35199;-999;-46;-188;367;1526;176;-8828;543
nan;96;35201;-1696;-699;-127;283;1930;12;-9039;822
nan;96;35203;-1768;-1085;-89;248;1960;-98;-6145;901
nan;96;35205;-1339;-856;-23;361;1559;-140;-4651;440
nan;96;35207;-586;482;40;372;-63;40;-2367;-897
nan;96;35209;469;915;95;188;-1181;126;2799;-1167
nan;96;35211;-880;-891;135;288;-58;48;3770;814
nan;96;35213;-1195;-1258;82;498;238;-53;3481;1113
nan;96;35215;2661;1496;-52;568;-3080;-213;8015;-1579
nan;96;35217;2975;1039;-377;297;-3527;-388;10253;-1079
nan;96;35219;3208;1709;-575;-400;-4177;-395;11583;-1835
nan;96;35221;1476;557;-548;-1052;-2507;-300;9239;-965
nan;96;35223;1229;1295;-311;-968;-1586;-266;5773;-1536
nan;96;35225;2956;2440;-192;-961;-2460;-26;5890;-2717
nan;96;35227;1483;700;-69;-952;-669;198;3072;-1387
nan;96;35229;-150;1054;22;-453;-141;174;-1452;-2088
nan;96;35231;-2354;554;51;-47;1259;210;-5253;-1483
nan;96;35233;-2800;356;47;365;2459;121;-8267;-557
nan;96;35235;-2926;404;60;569;3010;-92;-9777;311
nan;96;35237;-1113;901;-22;530;1365;-69;-7539;-89
nan;96;35239;-1596;-501;-40;333;1964;-44;-8296;961
nan;96;35241;-1167;-258;-46;-88;1398;-49;-7523;458
nan;96;35243;-1517;-1432;-110;-181;1495;-97;-5051;1173
nan;96;35245;-1617;-1852;-173;74;1525;-235;-3598;1440
nan;96;35247;-775;-569;12;-327;292;-270;-1989;-42
nan;96;35249;-57;500;168;-537;-829;-107;1410;-1012
nan;96;35251;649;659;207;-452;-1379;28;4074;-858
nan;96;35253;919;367;31;-419;-847;65;5901;-278
nan;96;35255;861;-473;-121;-305;-278;-45;7205;740
nan;96;35257;2125;1538;-290;-522;-2356;-63;9946;-1378
nan;96;35259;2711;1746;-209;-505;-3225;-61;11230;-1885
nan;96;35261;2616;849;-11;-658;-2223;13;10696;-655
nan;96;35263;2111;-794;67;-839;-344;129;6780;1359
nan;96;35265;1396;-2243;102;-315;1208;227;5012;2808
nan;96;35267;821;-1931;46;50;1453;243;3111;2538
nan;96;35269;556;-1266;16;220;1570;169;-1648;1692
nan;96;35271;-2185;-3300;-28;383;3805;85;-5953;3479
nan;96;35273;-2609;-862;0;393;2830;47;-6622;1079
nan;96;35275;-1278;2205;124;517;-494;-78;-5893;-2278
nan;96;35277;-3658;894;160;531;-295;-275;-6880;-1130
nan;96;35279;-5412;407;115;362;318;-368;-7625;-438
nan;96;35281;-6616;173;-11;-169;1107;-333;-7481;-168
nan;96;35283;-6649;-1060;-40;-822;1843;-266;-6447;665
nan;96;35285;-5962;-933;-23;-601;1565;-168;-5389;783
nan;96;35287;-5811;-581;-49;25;799;199;-3109;981
nan;96;35289;-6918;-917;-66;189;1057;396;835;1112
nan;96;35291;-7533;-693;-86;460;203;49;3249;602
nan;96;35293;-6115;200;-96;593;-673;-186;4506;-316
nan;96;35295;-5896;-468;-92;559;-1045;-112;6397;298
nan;96;35297;-4964;-63;-12;555;-2270;-213;9322;-87
nan;96;35299;-5243;-285;33;574;-2628;-334;9930;241
nan;96;35301;-3362;801;16;642;-3291;-380;10017;-776
nan;96;35303;-2752;887;-72;656;-2359;-327;6820;-958
nan;96;35305;-3774;-395;-8;305;-605;-8;4393;470
nan;96;35307;-3737;-1115;-36;278;507;318;2272;1213
nan;96;35309;-4018;-1965;-45;143;2484;577;-3781;2405
nan;96;35311;-2019;-49;34;-645;1520;615;-5144;662
nan;96;35313;-76;758;85;-1200;1171;475;-7022;-218
nan;96;35315;1531;1349;227;-696;496;354;-7714;-664
nan;96;35317;133;225;230;-507;935;298;-8224;320
nan;96;35319;-640;92;-13;-493;1082;285;-8582;-235
nan;96;35321;-1978;-1558;1;-175;2529;319;-9519;1360
nan;96;35323;575;-40;168;126;1350;281;-7365;227
nan;96;35325;2785;1317;39;131;-444;122;-4684;-1317
nan;96;35327;2763;829;-245;83;-454;13;-2810;-1004
nan;96;35329;3795;746;-428;75;-913;-11;793;-1033
nan;96;35331;5683;398;-426;97;-898;-86;3860;-1266
nan;96;35333;5943;-325;-250;20;-103;-162;5668;-839
nan;96;35335;6418;223;-106;157;-1096;-52;7432;-977
nan;96;35337;7922;1996;-30;230;-3660;113;10651;-2557
nan;96;35339;6427;1504;-7;95;-3692;210;10953;-1844
nan;96;35341;4513;1643;17;-79;-2643;184;9189;-2182
nan;96;35343;3167;1613;-7;-119;-1050;44;5316;-2115
nan;96;35345;2258;1235;-114;237;-170;-53;3587;-1811
nan;96;35347;-312;578;-32;466;990;-109;1256;-855
nan;96;35349;-3070;-158;49;257;1993;-118;-3015;661
nan;96;35351;-4563;-372;18;-361;2188;-174;-5541;1045
nan;96;35353;-5528;-185;-11;-1126;1985;-251;-7928;577
nan;96;35355;-6193;-269;-41;-1172;1485;-266;-9361;595
nan;96;35357;-7376;-1724;-63;-647;2040;-216;-10223;1855
nan;96;35359;-6933;-1572;-10;-554;2064;-135;-9738;1476
nan;96;35361;-4318;462;208;-394;109;-80;-6616;-95
nan;96;35363;-4348;-1541;240;188;944;-41;-5531;1972
nan;96;35365;-3969;-1958;209;439;1400;-81;-5303;2426
nan;96;35367;-2041;-1411;208;370;586;-16;-2622;1589
nan;96;35369;926;85;156;431;-990;18;2703;40
nan;96;35371;-22;-2419;139;402;929;44;3033;2509
nan;96;35373;2024;-739;131;424;22;311;5262;781
nan;96;35375;6016;1467;96;523;-2625;409;9592;-1743
nan;96;35377;4989;922;54;595;-2605;256;11439;-1252
nan;96;35379;4913;2129;51;725;-3789;184;12269;-2392
nan;96;35381;4511;2723;78;663;-3937;108;10208;-3128
nan;96;35383;2422;1506;137;602;-1783;-78;5754;-2186
nan;96;35385;1814;972;107;664;-183;-142;4123;-1550
nan;96;35387;1837;134;29;628;737;-187;1018;-403
nan;96;35389;1525;-13;-22;315;1659;-188;-4197;-154
nan;96;35391;711;-507;42;-31;2129;-225;-6967;505
nan;96;35393;388;307;-8;-390;1821;-297;-8492;-44
nan;96;35395;210;135;-161;-625;1408;-331;-9521;-532
nan;96;35397;1132;68;-51;-818;596;-189;-8948;-865
nan;96;35399;2250;-250;-91;-787;804;-138;-8890;6
nan;96;35401;3230;-1130;-144;-374;1692;-57;-8189;1782
nan;96;35403;4380;-1016;-102;-128;1468;-138;-5764;2067
nan;96;35405;3641;-965;-44;-167;1081;-195;-5189;1742
nan;96;35407;3211;-853;51;151;283;-185;-3070;1298
nan;96;35409;3083;-1266;143;457;56;-199;1234;1528
nan;96;35411;2947;-962;168;225;-59;-178;4656;1049
nan;96;35413;2981;-592;167;-81;-540;-60;6778;404
nan;96;35415;3230;-127;222;36;-1557;-18;8780;-67
nan;96;35417;2457;204;135;-176;-2384;-45;9935;-76
nan;96;35419;2154;180;70;-467;-2963;-1;10561;45
nan;96;35421;-256;-1764;104;-772;-482;-44;6705;1974
nan;96;35423;748;862;41;-897;-1325;-61;4763;-796
nan;96;35425;1824;1698;-76;-785;-2214;-75;5418;-1712
nan;96;35427;-981;-1242;-106;-426;1043;11;845;1184
nan;96;35429;-640;737;-186;-173;627;253;-2879;-686
nan;96;35431;-166;838;-275;-21;686;496;-4743;-363
nan;96;35433;-1635;-1094;-277;143;3204;464;-7613;1899
nan;96;35435;-244;-492;-272;147;2408;212;-6651;1086
nan;96;35437;684;-166;-200;152;1245;-10;-5968;597
nan;96;35439;335;-204;-91;171;1457;-71;-7469;438
nan;96;35441;-1621;-1767;-60;187;2996;-54;-8988;2033
nan;96;35443;-1387;-1017;29;49;2109;-49;-6316;1047
nan;96;35445;-1174;-32;133;-40;760;-52;-4362;-445
nan;96;35447;-539;1551;185;-43;-1001;-38;-1925;-1995
nan;96;35449;-554;1261;255;-17;-1175;-231;1458;-1520
nan;96;35451;-431;960;260;-11;-1015;-466;3529;-1225
nan;96;35453;-260;832;146;34;-1304;-317;5160;-1168
nan;96;35455;583;885;32;135;-2021;-253;7575;-1520
nan;96;35457;2720;1771;-42;205;-3957;-74;10206;-2363
nan;96;35459;2873;1762;75;234;-4370;280;10725;-2275
nan;96;35461;3226;2592;76;186;-4213;409;10502;-2929
nan;96;35463;800;61;100;107;-1236;260;5204;-250
nan;96;35465;706;130;151;343;-742;450;4509;-294
nan;96;35467;1534;-583;94;938;-81;679;3133;490
nan;96;35469;829;-2196;-22;1303;1955;542;-2521;2118
nan;96;35471;-1822;-4750;11;1286;4744;196;-7067;4638
nan;96;35473;-1319;-2570;-96;1006;3898;47;-7349;2597
nan;96;35475;-5;-385;-92;720;1458;159;-6397;733
nan;96;35477;-2509;-2804;46;398;2997;173;-7928;3270
nan;96;35479;-1631;-616;53;28;1969;290;-7056;1204
nan;96;35481;-2208;-1282;-17;-707;2351;368;-7054;2176
nan;96;35483;-2775;-1224;-119;-1535;2400;192;-5455;2277
nan;96;35485;-2363;-217;-120;-1648;1387;205;-4163;921
nan;96;35487;-866;794;-132;-1157;-139;131;-1197;-702
nan;96;35489;-455;538;-62;-613;-416;-33;1937;-1081
nan;96;35491;533;940;1;-323;-1071;-37;4210;-1628
nan;96;35493;631;484;71;-169;-1292;-54;5604;-716
nan;96;35495;749;-20;25;-90;-1560;-4;6881;185
nan;96;35497;2501;1312;-16;-202;-3217;-41;10103;-1349
nan;96;35499;3086;1612;-25;-294;-3710;-48;11549;-1725
nan;96;35501;2954;2463;8;-46;-3708;94;9812;-2152
nan;96;35503;1944;2760;61;56;-3356;238;5441;-2417
nan;96;35505;141;1862;-27;-117;-2276;164;2315;-1747
nan;96;35507;-617;2002;-120;-225;-1693;92;76;-2035
nan;96;35509;-1612;917;-64;18;51;105;-3754;-1197
nan;96;35511;-1455;677;-15;599;1086;208;-5881;-1209
nan;96;35513;-1698;448;37;795;1688;6;-8148;-868
nan;96;35515;-1456;60;6;908;1684;-236;-8090;-183
nan;96;35517;-2371;-1237;96;914;2427;-346;-8940;1413
nan;96;35519;-2438;-757;164;677;1943;-373;-8945;1106
nan;96;35521;-4208;-3463;110;566;3813;-388;-9132;3606
nan;96;35523;-615;-884;2;481;1515;-425;-3517;906
nan;96;35525;287;-686;-8;320;863;-295;-1946;502
nan;96;35527;-634;-1781;73;78;1822;-170;-1526;1641
nan;96;35529;320;-469;116;-192;582;-200;2884;459
nan;96;35531;1235;698;214;-392;-880;-225;5146;-893
nan;96;35533;1313;996;233;-273;-1425;-240;5618;-1285
nan;96;35535;2315;1692;87;-254;-2611;-162;8965;-1881
nan;96;35537;2893;2003;21;-361;-4047;-126;10368;-1895
nan;96;35539;2320;1045;55;-542;-3150;-268;9883;-1191
nan;96;35541;2117;884;56;-551;-2159;-324;8538;-1139
nan;96;35543;1305;392;24;-341;-769;-223;5077;-590
nan;96;35545;1659;414;-24;-81;-549;-97;4288;-430
nan;96;35547;809;439;-119;407;-114;11;1293;-182
nan;96;35549;-1178;-426;-91;522;1249;72;-3978;982
nan;96;35551;-1430;-565;-55;548;1339;150;-6051;1090
nan;96;35553;-1051;-836;12;568;1486;155;-7299;1575
nan;96;35555;-1578;-1336;31;332;1552;162;-8163;1965
nan;96;35557;-1724;-739;31;-170;639;196;-7657;1302
nan;96;35559;-3371;-1829;-75;-513;2229;99;-9272;2506
nan;96;35561;-2121;-945;-162;-928;1484;178;-7479;1036
nan;96;35563;-1429;-782;-259;-988;921;258;-4980;454
nan;96;35565;-830;-566;-288;-270;640;319;-3618;211
nan;96;35567;269;-334;-268;87;371;106;-1065;310
nan;96;35569;1773;154;-159;13;-24;-68;2977;7
nan;96;35571;292;-2325;-67;-354;2200;-147;3329;2204
nan;96;35573;2146;729;32;-314;155;-191;6347;-944
nan;96;35575;3328;1783;100;-228;-2002;-127;9866;-1981
nan;96;35577;1612;-178;182;-297;-1423;-159;10527;-89
nan;96;35579;1657;-330;195;-182;-1932;-121;11693;210
nan;96;35581;486;-758;109;-61;-1456;-58;9939;1002
nan;96;35583;-2184;-1251;62;-222;423;-117;5185;1723
nan;96;35585;-2300;9;103;70;-345;-189;4280;185
nan;96;35587;-4382;-355;124;607;622;-52;31;540
nan;96;35589;-5005;-66;70;1130;1416;-52;-4905;148
nan;96;35591;-4801;-252;31;1313;2308;-224;-7919;460
nan;96;35593;-3853;-14;-125;1347;1818;-379;-9144;119
nan;96;35595;-3263;-262;-145;992;1187;-310;-8543;506
nan;96;35597;-3455;401;-79;-61;362;-106;-8065;-153
nan;96;35599;-4158;1403;-83;-1314;73;-70;-9084;-1313
nan;96;35601;-4381;1378;-92;-1167;-253;-18;-8657;-1253
nan;96;35603;-2680;1192;-51;-752;-733;-32;-6457;-1120
nan;96;35605;-979;644;62;-1143;-32;-111;-5069;-904
nan;96;35607;1578;663;220;-1104;-252;9;-1692;-1277
nan;96;35609;2180;-149;291;-787;160;150;1963;-591
nan;96;35611;3076;294;162;-431;-584;177;5410;-801
nan;96;35613;2392;-51;-88;-173;-156;506;6745;78
nan;96;35615;2086;618;-362;-33;-1280;844;9463;-293
nan;96;35617;2332;783;-305;26;-2819;453;11046;-481
nan;96;35619;3268;1047;-145;-26;-3624;14;11630;-1130
nan;96;35621;450;-1672;39;-36;-772;-200;6923;1251
nan;96;35623;153;-334;152;-121;-814;-302;3881;-60
nan;96;35625;3276;2114;159;-189;-3023;-314;5542;-2259
nan;96;35627;2075;374;53;182;-654;-302;1639;-450
nan;96;35629;721;-258;-17;255;1156;-217;-3887;173
nan;96;35631;-1304;-1418;-77;196;2620;54;-7682;1129
nan;96;35633;-3081;-2012;-106;180;3947;226;-9786;1735
nan;96;35635;-375;1548;-80;219;1272;306;-7065;-1656
nan;96;35637;277;1464;-37;291;228;314;-6299;-1823
nan;96;35639;-1525;426;15;398;1176;717;-8475;-952
nan;96;35641;-2673;-175;54;563;1331;930;-8855;-61
nan;96;35643;-2564;3;-33;561;670;655;-6451;88
nan;96;35645;-1877;351;-53;643;87;334;-4933;143
nan;96;35647;1056;1192;-95;636;-1861;165;462;-590
nan;96;35649;118;-854;-72;347;-482;99;3321;1518
nan;96;35651;430;-1040;97;279;-260;6;4832;1653
nan;96;35653;1252;-879;95;48;-472;-210;5028;1404
nan;96;35655;2169;-753;112;-310;-1498;-264;7924;646
nan;96;35657;3470;-531;126;-199;-2590;-269;11673;524
nan;96;35659;4364;-420;72;-246;-2604;-355;12602;378
nan;96;35661;4452;-477;-20;-264;-1442;-311;10066;158
nan;96;35663;4038;-1437;24;-45;757;-74;5745;1152
nan;96;35665;3730;-2772;24;95;2196;58;3718;2394
nan;96;35667;3360;-2654;85;-36;3128;16;1963;2495
nan;96;35669;2584;-2282;277;-189;3725;-185;-1380;2629
nan;96;35671;-1058;-5534;238;-193;7610;-234;-7278;6034
nan;96;35673;-388;-4718;63;-116;7918;-6;-7464;5035
nan;96;35675;2835;-2352;-111;-154;5021;439;-4048;2460
nan;96;35677;3283;-2568;-120;-317;3985;593;-3654;2435
nan;96;35679;1734;-3254;-144;-93;4498;618;-5846;2960
nan;96;35681;-1025;-4884;-45;21;5875;531;-7611;4601
nan;96;35683;-1115;-4901;24;149;5740;259;-4478;4590
nan;96;35685;-605;-5114;-55;289;5438;39;-2947;4709
nan;96;35687;-723;-4872;-66;353;5104;-43;-1024;4750
nan;96;35689;1412;-2841;-28;337;2248;-35;4389;2708
nan;96;35691;1429;-2832;-40;330;1631;-35;6134;3022
nan;96;35693;1909;-2223;-7;258;551;8;6938;2560
nan;96;35695;2432;-1492;-26;178;-607;-18;9115;1963
nan;96;35697;2996;-572;-45;87;-1991;8;10932;1002
nan;96;35699;3486;454;-16;102;-3030;-35;11931;-272
nan;96;35701;3218;1758;-7;262;-3538;-60;10075;-1644
nan;96;35703;1378;1166;-50;320;-2061;-132;5519;-948
nan;96;35705;1085;1164;-132;341;-1529;-225;3704;-1169
nan;96;35707;-562;716;-144;517;-365;-255;-485;-729
nan;96;35709;-1886;1648;-64;905;-692;-278;-4703;-1789
nan;96;35711;-3202;2044;-18;949;-709;-302;-7594;-2201
nan;96;35713;-3415;2084;8;442;-586;-318;-9759;-2214
nan;96;35715;-3417;2873;18;76;-1544;-91;-10069;-3075
nan;96;35717;-3536;3936;66;400;-3044;132;-9499;-4170
nan;96;35719;-4083;3876;-29;-5;-2566;80;-9911;-4085
nan;96;35721;-5398;2089;-68;-726;-850;34;-10342;-2225
nan;96;35723;-3654;3402;-120;-1631;-1752;-51;-6555;-3646
nan;96;35725;-912;5312;-79;-2450;-3791;-236;-2177;-5475
nan;96;35727;-1509;3348;28;-2097;-2718;-400;-688;-3108
nan;96;35729;-2560;1471;18;-1278;-1211;-401;227;-1119
nan;96;35731;-1637;1758;-49;-784;-1793;-322;2782;-1536
nan;96;35733;-234;2689;-58;-338;-2979;-324;5676;-2583
nan;96;35735;1483;3325;-16;125;-4602;-371;8828;-3602
nan;96;35737;1793;2311;8;242;-4473;-533;9725;-2710
nan;96;35739;2869;2739;69;146;-4807;-743;10840;-2800
nan;96;35741;1903;1793;79;183;-3325;-782;6740;-1663
nan;96;35743;2130;2501;73;87;-3081;-645;3421;-2304
nan;96;35745;2937;3239;62;-49;-3475;-544;3954;-3131
nan;96;35747;1404;2055;-67;-57;-2041;-565;820;-1979
nan;96;35749;-1836;-564;-109;92;1391;-598;-5853;799
nan;96;35751;-1951;-60;-38;244;1474;-288;-7664;459
nan;96;35753;-2146;-183;0;331;1866;203;-8521;601
nan;96;35755;-1416;99;31;244;1099;673;-7853;18
nan;96;35757;-1533;-905;82;230;1456;911;-8288;880
nan;96;35759;-1732;-555;77;219;1487;822;-8574;819
nan;96;35761;-2286;-675;18;190;1255;397;-7423;797
nan;96;35763;-2043;-153;-101;292;378;63;-4278;140
nan;96;35765;-1861;638;-66;404;-255;-167;-3093;-760
nan;96;35767;-1259;1255;-50;403;-1160;-358;-674;-1283
nan;96;35769;-509;564;32;320;-1249;-511;2857;-951
nan;96;35771;-3017;-2683;171;146;1439;-597;2412;2163
nan;96;35773;-693;-243;33;45;-432;-561;5785;66
nan;96;35775;3780;2461;-119;-178;-3815;-91;10710;-2573
nan;96;35777;4722;1613;-210;-416;-3737;496;13079;-1950
nan;96;35779;4541;1285;-147;-532;-2912;863;12235;-1550
nan;96;35781;3287;380;-108;-287;-1192;744;7748;-654
nan;96;35783;3251;882;-174;264;-199;699;4075;-1408
nan;96;35785;3764;811;-237;533;142;775;4053;-1360
nan;96;35787;2110;-437;-154;665;1751;755;25;169
nan;96;35789;1155;-596;-29;744;1612;912;-3545;812
nan;96;35791;-358;-2260;-59;714;2627;691;-6685;2604
nan;96;35793;-959;-2791;-105;393;3122;395;-8861;2602
nan;96;35795;-579;-1383;44;-141;1610;421;-8050;1269
nan;96;35797;-579;-1146;152;-388;786;462;-7435;1365
nan;96;35799;-1437;-1006;175;-420;1186;357;-7313;1604
nan;96;35801;-1623;-536;44;-264;924;222;-5782;1175
nan;96;35803;-1547;-1280;-49;-101;1252;-29;-4456;1795
nan;96;35805;-526;94;-57;-251;284;-206;-3097;160
nan;96;35807;-960;-271;1;6;220;-88;-1512;231
nan;96;35809;1086;1458;39;261;-1786;314;3185;-1392
nan;96;35811;314;-388;9;515;-423;526;4187;739
nan;96;35813;1440;-231;-37;820;-779;458;6646;588
nan;96;35815;2006;-480;30;813;-942;240;8860;663
nan;96;35817;3018;156;103;108;-2088;-33;11609;-367
nan;96;35819;2912;530;205;-828;-2105;-125;12260;-966
nan;96;35821;276;-1560;157;-604;335;-37;6488;1025
nan;96;35823;284;-68;98;-462;161;-10;3795;-178
nan;96;35825;2015;1449;54;-495;-1096;-207;4420;-1424
nan;96;35827;-116;-738;-37;-698;1046;-298;7;857
nan;96;35829;-1263;-916;30;-520;1545;-226;-4500;1192
nan;96;35831;-1196;-342;204;-452;1435;-115;-6983;716
nan;96;35833;-1937;-183;228;-528;1452;-126;-8111;354
nan;96;35835;-4151;-1491;97;-126;2540;-256;-9334;1344
nan;96;35837;-3185;-48;-188;421;1479;-269;-7535;-135
nan;96;35839;-2399;390;-322;801;1164;-164;-6517;-563
nan;96;35841;-1904;327;-193;849;588;-93;-6902;-230
nan;96;35843;-850;198;-95;932;111;-21;-5106;-42
nan;96;35845;-687;-917;-69;1028;1359;-6;-4790;1168
nan;96;35847;-551;-1892;-28;951;2432;-80;-1878;1744
nan;96;35849;2342;402;-44;489;200;-199;4740;-792
nan;96;35851;3949;1209;-43;-356;-1118;-337;8785;-1227
nan;96;35853;2795;216;-16;-1106;-580;-329;8523;-199
nan;96;35855;2796;-70;30;-1431;-1661;-305;10218;15
nan;96;35857;2975;96;127;-1380;-2704;-382;12079;193
nan;96;35859;2989;1039;277;-1272;-3686;-374;12511;-454
nan;96;35861;2700;1669;278;-757;-3538;-404;9357;-934
nan;96;35863;1952;1244;84;-317;-2216;-203;5488;-752
nan;96;35865;-342;-355;20;-51;-365;-114;2782;559
nan;96;35867;-1775;-119;-31;96;84;-348;-976;50
nan;96;35869;-2594;47;53;121;330;-366;-5094;-336
nan;96;35871;-4209;-1957;2;146;2594;-281;-8953;1481
nan;96;35873;-2611;404;-58;171;791;-47;-8249;-635
nan;96;35875;-1215;1952;-38;114;-1766;238;-6193;-1923
nan;96;35877;-5096;-1330;-59;119;1867;-36;-9688;1570
nan;96;35879;-3705;1289;-102;216;1011;-427;-9029;-1047
nan;96;35881;-2944;1582;-105;133;1025;-705;-6547;-1578
nan;96;35883;-3297;-8;-37;15;2134;-851;-5442;-63
nan;96;35885;-2608;-219;-69;1;1975;-935;-5078;345
nan;96;35887;-964;-782;-109;144;1484;-627;-1038;866
nan;96;35889;-526;-2161;-106;189;2065;-456;2265;1950
nan;96;35891;777;-1411;-88;136;816;-493;4860;916
nan;96;35893;1991;-321;-58;112;-615;335;7238;-407
nan;96;35895;2336;-1371;-11;151;-633;1371;9158;847
nan;96;35897;3879;-764;62;115;-1637;1476;11435;419
nan;96;35899;3733;-275;139;151;-1850;900;11550;550
nan;96;35901;4025;1857;73;145;-2832;780;9693;-1451
nan;96;35903;1859;688;58;203;-1114;1277;3472;-297
nan;96;35905;851;295;125;347;-484;1325;1289;139
nan;96;35907;-635;340;-22;461;-8;1111;-2189;12
nan;96;35909;-2128;93;-97;463;539;523;-6230;433
nan;96;35911;-2848;694;23;386;532;232;-7677;-45
nan;96;35913;-2621;904;145;156;501;158;-8253;-216
nan;96;35915;-2079;344;116;93;792;-39;-7648;69
nan;96;35917;-2054;-783;-93;390;1992;-156;-8431;979
nan;96;35919;-2622;-346;-242;486;3046;-17;-9517;474
nan;96;35921;-4633;-2124;-181;386;4823;236;-10508;2193
nan;96;35923;-2974;11;-99;277;2816;477;-7086;54
nan;96;35925;931;3155;-58;115;-972;557;-2094;-3473
nan;96;35927;90;340;-127;-156;685;237;-534;-573
nan;96;35929;1752;357;-110;-544;146;-119;5166;-693
nan;96;35931;1820;-741;19;-962;792;-126;6025;-112
nan;96;35933;2732;-1227;103;-877;716;-11;7352;489
nan;96;35935;3233;-1321;145;-162;57;174;9702;960
nan;96;35937;4456;-19;174;95;-1832;151;11745;-155
nan;96;35939;3462;-632;145;-30;-1739;61;10959;1036
nan;96;35941;2614;-692;53;105;-1373;10;7618;1604
nan;96;35943;2165;-245;-64;413;-1410;-35;4953;1121
nan;96;35945;2276;-281;-52;461;-1303;-27;3920;802
nan;96;35947;1492;-1517;20;504;256;-59;97;1828
nan;96;35949;250;-3008;16;565;2103;17;-3847;3380
nan;96;35951;-1162;-3496;-6;319;2908;40;-6496;4002
nan;96;35953;-2044;-1913;20;173;2492;116;-8187;2621
nan;96;35955;-1174;214;-80;161;180;52;-7500;279
nan;96;35957;-2353;-103;-139;55;180;-76;-8484;529
nan;96;35959;-2798;133;-160;-28;112;-142;-9231;81
nan;96;35961;-3168;-214;-137;-381;278;-129;-7496;78
nan;96;35963;-2250;611;-99;-573;-455;-53;-4838;-766
nan;96;35965;-2015;722;-54;-171;-519;-65;-4219;-813
nan;96;35967;-915;1217;49;-394;-1271;-139;-669;-1202
nan;96;35969;448;1612;59;-945;-1881;-172;3816;-1567
nan;96;35971;-1085;-642;32;-447;432;-228;3816;486
nan;96;35973;-342;222;-12;235;148;-240;5537;-352
nan;96;35975;4221;3067;-35;519;-3764;-198;11754;-3455
nan;96;35977;4192;2175;55;62;-3677;-181;12921;-2797
nan;96;35979;4139;2451;171;-405;-3512;-198;12265;-3355
nan;96;35981;2354;1241;147;-291;-1481;-156;7220;-2312
nan;96;35983;908;1023;193;-194;-140;-182;2708;-1839
nan;96;35985;1370;887;204;-349;162;-207;2574;-1206
nan;96;35987;803;98;164;-749;1231;-267;-435;-308
nan;96;35989;-568;-609;119;-1265;2398;-491;-4008;-54
nan;96;35991;-2233;-2248;108;-762;3739;-530;-6890;1379
